id,glosa
5129,efectúa labores de aseo y limpieza en oficinas baños comedores pasillos patios bodega y en general todas las áreas de la empresa mantener limpias las áreas administrativas y de uso público lavar pisos yo pasar aspiradora limpiar las áreas de pasillos escaleras y en general
5130,obrero agricola  y campero en la sección agricola
5131,administrar y gestionar todo lo referente al area de recursos humanos velar por el cumplimiento de los precedimientos internos en materia de reclutamiento contratacion gestion de talentos entre otros
5132,trabajos de remate y terminación   de deptos
5133,la función principal a desarrollar es la de montajista placing boom lo  que el trabajador declara conocer íntegramente para la realización de servicios de bombeo de hormigón el procedimiento de trabajo respectivo y normas de seguridad propias de cada obra cuidando en todo momento el equipo asigna
5134,ejecutar procedimientos de enfermería de acuerdo a indicaciones médicas y de enfermería cumpliendo las normas iih normas del servicio protocolos de procedimientos de enfermería y reglamento interno tener conocimiento reconocidos de enfermería otorgar al paciente la atención de enfermería
5135,promover ofrecer y vender las mercaderías del empleador ordenar el sector o lugar o donde ellas se mantengan yo exhiban u ofrezcan manteniendo el lugar y las mercaderías en óptimo estado de orden y presentación desarrollar todas las labores inherentes a sus funciones de ventas
5136,carnicero
5137,las funciones corresponden a todas las tareas propias e inherentes del cargo entendiéndose por tales todas las que según la práctica naturaleza o descripción respectiva le corresponden al cargo de gerente de proyecto
5138,profesor de educación básica general
5139,el trabajador se compromete a prestar servicios para el empleador como trabajador bajador de pan ejecutandofunciones destinadas directa o indirectamente a la elaboración de pan traslado de pan y demás productos similaresque el empleador le encarga
5140,atiende publico y realiza labores como vendedor
5141,analista
5142,analista de convenios isapres
5143,operador grua
5144,efectuar labores se seguridad relativas a controles de acceso de personas vigilancia y protección de bienes como también detección de actos delictivos en las dependencias de la empresa donde sea asignada
5145,ella trabajadora deberá realizar todas las funciones inherentes a la naturaleza de su cargo y en especial las que se encuentran descritas en el reglamento interno
5146,funciones adherentes al cargo
5147,responsable de proveer la alimentación de los niños del centroidentificar las necesidades alimenticias de cada uno de los niños asegurando un adecuado nivel de nutrición según la minuta diariacumplir los altos estándares de protocolos de higiene
5148,labores agrícolas  en general como poda desmalezar aplicación cosecha de fruta
5149,administrativo
5150,administarcion y finanzas y contabilidad de la empresa
5151,ejecutar el trabajo en terreno definiendo los equipos humanos y equipos técnicos de apoyo según el tipo de topografía a desarrollar apoyar con visto bueno de su jefe directo el trabajo a desarrollar en otras áreas del servicio realizar levantamientos y controles topográficos
5152,hace trabajos de muebleria
5153,chofer camión
5154,ubicar las mercaderías en lugares señalados para así saber dónde fueron posicionados si no está seguro de su ubicación deberá preguntar a su supervisor realizar carga y descarga de mercaderías tanto para la recepción como para la entrega en sala de ventas
5155,asacar niveles y realizar trazados de elementos geométricosbcortar planchas y fierro en tiras con herramientas o soldaduracejecutar uniones soldadas en posición plana horizontal vertical y sobre cabezadregular o dirigir la regulación de la máquina soldadoraereparar soldaduras de
5156,ayudante de cocina
5157,jefe de brigada
5158,responsable de ejecutar las distintas funciones operativas que se requieran en el local para asegurar una correcta preparación de pedidos en cantidad calidad y tiempos establecidos
5159,primero la trabajadora se compromete y obliga a ejecutar el trabajo de ayudante de bodega y mantención de sala
5160,cosecha de arandanos variedad duke
5161,realizar trabajos hasta 20 metros que sean requeridos por la empresa quedando incluidas todas aquellas labores en superficie que se relacionen con la faene
5162,realiza tareas operacionales de recibo almacenamiento y distribución de combustible de aviación participando en revisión y mantención a instalaciones de planta según a instrucciones de supervisión cumpliendo con los estándares locales y de copec realiza actividades relacionadas con los programas
5163,conductor de bus rural
5164,maestro
5165,funciones inherentes de responsable de encargado de mesa sucursal
5166,hacer y reparar cercos campero forrajeo ganado
5167,ejecutar labores de aseo limpieza y ornato en las habitaciones y dependencias del hotel según las instrucciones y secuencia de orden que le sean indicadas por la jefatura
5168,auditora
5169,limpiado y montaje de mesassolicitar al cajero la boleta y llevarla al clienteconocer los platos de la cartaser cordial y respetuoso con el cliente
5170,efectuar labores de movimientotraslado de madera en sus diferentes formatos según lo establecido en el procedimiento de traslado de trozos por tractores yo camiones de acuerdo a las instrucciones de su jefe directo yo necesidades del área de trabajo asignada
5171,operario de via
5172,aplicar normas procedimientos administrativos y disposiciones establecidas para el desarrollo de sus funciones desempeñar las demás funciones que conforman su cargo y las encomendadas por su jefatura
5173,ersponsable de desarrollar y controlar los planes de mantenimientos y reparaciones de los equipos propios utilizados en el proceso productivo de la empresa ya sean de planta casa matiz sucursal calama yo contratos de servicios en las empresas mandante
5174,conductor de transporte de personal minubus
5175,según contrato
5176,auxiliar de aseo y administración de empresa
5177,administrativo
5178,tareas inherentes al cargo indicado conforme a lo estipulado en su contrato de trabajo y su descriptor de cargo
5179,maniobrar maquinaria pesada en los trabajos según asignación y características de cada máquina movimiento de tierra excavaciones nivelación de terreno carga y descarga de material cuidar la maquinaria y sus implementos complementarios de mecánica y de seguridad revisar el área de trabajo
5180,responsable de la conducción de vehículos de transporte de personal según los recorridos y destinos que requiere el cliente brindando un servicio de calidad y cumpliendo con las normas de seguridad y atención al cliente adecuadas
5181,estructura plantacion replante recoger sarmiento y despaste en cerezos temporada de plantacion 2024
5182,funciones inherentes propias del cargo
5183,realizar de forma correcta la marcación y cobro de productos adquiridos por los clientes registrando los medios de pago en el sistema según los procedimientos establecidos por la empresa para los distintos medios de pago velando por un óptimo servicio al cliente y la circulación expedita de las c
